Event;Timestamp;Framecount;SessionID;Email;BCIState;BCIConfidence;InputNumber;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal
BCIStateUpdated;2021-01-28 09:10:45.5933;1;44b0c184a15c66339733f8e4e4ca4842;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 09:10:48.1306;16;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingHeader;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 09:10:48.2015;22;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 09:10:48.2084;22;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.8085;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:10:48.3281;31;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.6922;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameRunning;2021-01-28 09:10:49.8173;139;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Closed;0;0.0000;0.0000;Running;0.0000;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 09:10:55.9921;584;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.8752;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:10:57.1342;667;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.5019;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 09:10:58.0120;730;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Open;0;0.0000;0.0000;Running;2.7361;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-28 09:11:02.0103;1019;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Closed;0;0.0108;0.0000;Running;2.7361;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 09:11:02.0133;1019;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Closed;0;0.0108;0.0000;Running;2.7361;20;0.0000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
MotorImagery;2021-01-28 09:11:07.7614;1382;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7761;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:11:07.8771;1391;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.6375;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 09:11:08.2382;1414;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7240;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:11:08.5045;1433;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.6985;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 09:11:11.3045;1631;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7210;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:11:12.4712;1711;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.6618;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 09:11:12.5710;1717;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7036;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:11:12.8612;1735;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.6625;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 09:11:13.4106;1772;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Open;1;0.0108;0.0000;Running;2.5307;20;0.0000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-28 09:11:17.4082;2051;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Closed;1;0.0175;0.0000;Running;2.5307;20;0.0000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 09:11:17.4112;2051;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Closed;1;0.0175;0.0000;Running;2.5307;20;0.0000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
MotorImagery;2021-01-28 09:11:20.0116;2238;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7085;7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:11:20.1063;2244;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.5871;7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 09:11:20.2349;2254;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7306;8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:11:20.8224;2294;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.6677;8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 09:11:25.6355;2624;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7356;9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:11:25.7721;2634;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.6822;9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 09:11:28.3881;2817;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Open;2;0.0175;0.0000;Running;2.1217;20;0.0000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 09:11:31.1052;3006;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7498;10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 09:11:31.1052;3006;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Closed;2;-1.2515;0.0000;Running;2.1217;20;0.0000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 09:11:31.1062;3006;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Closed;2;-1.2515;0.0000;Running;2.1217;19;0.0500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 09:11:31.9252;3062;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.6593;10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 09:11:32.9355;3134;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7792;11;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:11:33.1644;3149;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.6612;11;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 09:11:39.6924;3590;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7543;12;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 09:11:40.8744;3673;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Open;3;-1.2515;0.0000;Running;1.4472;19;0.0500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-28 09:11:41.8531;3736;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.5016;12;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 09:11:41.8681;3737;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7069;13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 09:11:41.8681;3737;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Closed;3;-4.2463;0.0000;Running;1.4472;19;0.0500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 09:11:41.8691;3737;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Closed;3;-4.2463;0.0000;Running;1.4472;18;0.1000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 09:11:42.0915;3751;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.6708;13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 09:11:45.3002;3967;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7175;14;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:11:45.5815;3983;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.6685;14;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 09:11:52.4332;4466;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Open;4;-4.2463;0.0000;Running;2.8198;18;0.1000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-28 09:11:56.4181;4737;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Closed;4;-4.2429;0.0000;Running;2.8198;18;0.1000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 09:11:56.4261;4737;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Closed;4;-4.2429;0.0000;Running;2.8198;18;0.1000;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-01-28 09:12:07.5985;5506;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Open;5;-4.2429;0.0000;Running;2.7259;18;0.1000;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 09:12:09.0584;5609;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7054;15;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 09:12:09.0584;5609;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Closed;5;-6.7607;0.0000;Running;2.7259;18;0.1000;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 09:12:09.0594;5609;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Closed;5;-6.7607;0.0000;Running;2.7259;17;0.1500;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 09:12:10.2341;5692;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.6982;15;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 09:12:15.6068;6059;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7744;16;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:12:15.7005;6065;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.6756;16;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 09:12:19.2061;6297;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Open;6;-6.7607;0.0000;Running;1.4314;17;0.1500;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-28 09:12:23.1973;6562;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Closed;6;-6.7454;0.0000;Running;1.4314;17;0.1500;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 09:12:23.2053;6562;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Closed;6;-6.7454;0.0000;Running;1.4314;17;0.1500;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
MotorImagery;2021-01-28 09:12:23.2372;6565;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7439;17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:12:25.4058;6714;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.6959;17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 09:12:25.4257;6715;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7228;18;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:12:25.5745;6724;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.6731;18;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 09:12:26.2802;6774;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7242;19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:12:26.4413;6785;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.6952;19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 09:12:27.0724;6830;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7783;20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:12:27.2060;6838;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.6189;20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 09:12:31.6420;7148;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7204;21;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:12:32.0718;7178;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.6678;21;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 09:12:33.5368;7274;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Open;7;-6.7454;0.0000;Running;1.1190;17;0.1500;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-28 09:12:37.5364;7540;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Closed;7;-6.7283;0.0000;Running;1.1190;17;0.1500;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 09:12:37.5374;7540;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Closed;7;-6.7283;0.0000;Running;1.1190;17;0.1500;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
MotorImagery;2021-01-28 09:12:40.7429;7757;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7113;22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:12:40.9713;7773;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.5592;22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 09:12:45.4979;8081;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7141;23;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:12:45.5049;8082;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.6922;23;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 09:12:48.5553;8284;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Open;8;-6.7283;0.0000;Running;2.9028;17;0.1500;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-28 09:12:52.5351;8562;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Closed;8;-6.7261;0.0000;Running;2.9028;17;0.1500;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 09:12:52.5471;8562;44b0c184a15c66339733f8e4e4ca4842;anonymous;NULL;NULL;NULL;Closed;8;-6.7261;0.0000;Running;2.9028;17;0.1500;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
MotorImagery;2021-01-28 09:12:53.3882;8617;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7175;24;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:12:53.7991;8646;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.6718;24;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 09:12:56.4314;8821;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7685;25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:12:57.7280;8911;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.6563;25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 09:12:58.3669;8956;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7668;26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:12:58.5005;8965;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.6739;26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 09:12:58.8667;8991;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7048;27;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:12:59.2588;9018;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.5394;27;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 09:12:59.9051;9062;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7936;28;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 09:13:00.1674;9080;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.6933;28;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 09:13:00.2781;9088;44b0c184a15c66339733f8e4e4ca4842;anonymous;ReceivingData;0.7194;29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
